0.179,-0.02864,0,0,-0.30617,0,0,0.1253
0.18,-0.02894,0,0,-0.30758,0,0,0.126
0.181,-0.02925,0,0,-0.30898,0,0,0.1267
0.182,-0.02956,0,0,-0.31038,0,0,0.1274
0.183,-0.02987,0,0,-0.31178,0,0,0.1281
0.184,-0.03018,0,0,-0.31317,0,0,0.1288
0.185,-0.0305,0,0,-0.31455,0,0,0.1295
0.186,-0.03081,0,0,-0.31593,0,0,0.1302
0.187,-0.03113,0,0,-0.31731,0,0,0.1309
0.188,-0.03145,0,0,-0.31868,0,0,0.1316
0.189,-0.03177,0,0,-0.32004,0,0,0.1323
0.19,-0.03209,0,0,-0.3214,0,0,0.133
0.191,-0.03241,0,0,-0.32276,0,0,0.1337
0.192,-0.03273,0,0,-0.32411,0,0,0.1344
0.193,-0.03306,0,0,-0.32546,0,0,0.1351
0.194,-0.03338,0,0,-0.3268,0,0,0.1358
0.195,-0.03371,0,0,-0.32813,0,0,0.1365
0.196,-0.03404,0,0,-0.32946,0,0,0.1372
0.197,-0.03437,0,0,-0.33079,0,0,0.1379
0.198,-0.0347,0,0,-0.33211,0,0,0.1386
0.199,-0.03504,0,0,-0.33342,0,0,0.1393
0.2,-0.03537,0,0,-0.33474,0,0,0.14
0.201,-0.0357,0,0,-0.33604,0,0,0.1407
0.202,-0.03604,0,0,-0.33734,0,0,0.1414
0.203,-0.03638,0,0,-0.33864,0,0,0.1421
0.204,-0.03672,0,0,-0.33993,0,0,0.1428
0.205,-0.03706,0,0,-0.34121,0,0,0.1435
0.206,-0.0374,0,0,-0.34249,0,0,0.1442
0.207,-0.03774,0,0,-0.34376,0,0,0.1449
0.208,-0.03809,0,0,-0.34503,0,0,0.1456
0.209,-0.03843,0,0,-0.3463,0,0,0.1463
0.21,-0.03878,0,0,-0.34756,0,0,0.147
0.211,-0.03913,0,0,-0.34881,0,0,0.1477
0.212,-0.03948,0,0,-0.35006,0,0,0.1484
0.213,-0.03983,0,0,-0.3513,0,0,0.1491
0.214,-0.04018,0,0,-0.35254,0,0,0.1498
0.215,-0.04053,0,0,-0.35377,0,0,0.1505
0.216,-0.04089,0,0,-0.355,0,0,0.1512
0.217,-0.04124,0,0,-0.35622,0,0,0.1519
0.218,-0.0416,0,0,-0.35744,0,0,0.1526
0.219,-0.04196,0,0,-0.35865,0,0,0.1533
0.22,-0.04232,0,0,-0.35985,0,0,0.154
0.221,-0.04268,0,0,-0.36105,0,0,0.1547
0.222,-0.04304,0,0,-0.36225,0,0,0.1554
0.223,-0.0434,0,0,-0.36344,0,0,0.1561
0.224,-0.04377,0,0,-0.36462,0,0,0.1568
0.225,-0.04413,0,0,-0.3658,0,0,0.1575
0.226,-0.0445,0,0,-0.36697,0,0,0.1582
0.227,-0.04487,0,0,-0.36814,0,0,0.1589
0.228,-0.04524,0,0,-0.3693,0,0,0.1596
0.229,-0.04561,0,0,-0.37046,0,0,0.1603
0.23,-0.04598,0,0,-0.37161,0,0,0.161
0.231,-0.04635,0,0,-0.37275,0,0,0.1617
0.232,-0.04672,0,0,-0.37389,0,0,0.1624
0.233,-0.0471,0,0,-0.37503,0,0,0.1631
0.234,-0.04747,0,0,-0.37616,0,0,0.1638
0.235,-0.04785,0,0,-0.37728,0,0,0.1645
0.236,-0.04823,0,0,-0.3784,0,0,0.1652
0.237,-0.04861,0,0,-0.37951,0,0,0.1659
0.238,-0.04899,0,0,-0.38062,0,0,0.1666
0.239,-0.04937,0,0,-0.38172,0,0,0.1673
0.24,-0.04975,0,0,-0.38281,0,0,0.168
0.241,-0.05013,0,0,-0.3839,0,0,0.1687
0.242,-0.05052,0,0,-0.38499,0,0,0.1694
0.243,-0.0509,0,0,-0.38607,0,0,0.1701
0.244,-0.05129,0,0,-0.38714,0,0,0.1708
0.245,-0.05168,0,0,-0.38821,0,0,0.1715
0.246,-0.05207,0,0,-0.38896,0,0,0.17198
0.247,-0.05245,0,0,-0.38815,0,0,0.17198
0.248,-0.05284,0,0,-0.38733,0,0,0.17198
0.249,-0.05323,0,0,-0.38651,0,0,0.17198
0.25,-0.05361,0,0,-0.38569,0,0,0.17198
0.251,-0.054,0,0,-0.38486,0,0,0.17198
0.252,-0.05438,0,0,-0.38402,0,0,0.17198
0.253,-0.05477,0,0,-0.38318,0,0,0.17198
0.254,-0.05515,0,0,-0.38233,0,0,0.17198
0.255,-0.05553,0,0,-0.38147,0,0,0.17198
0.256,-0.05591,0,0,-0.38061,0,0,0.17198
0.257,-0.05629,0,0,-0.37975,0,0,0.17198
0.258,-0.05667,0,0,-0.37888,0,0,0.17198
0.259,-0.05705,0,0,-0.378,0,0,0.17198
0.26,-0.05743,0,0,-0.37712,0,0,0.17198
0.261,-0.05781,0,0,-0.37623,0,0,0.17198
0.262,-0.05818,0,0,-0.37534,0,0,0.17198
0.263,-0.05856,0,0,-0.37444,0,0,0.17198
0.264,-0.05893,0,0,-0.37354,0,0,0.17198
0.265,-0.0593,0,0,-0.37263,0,0,0.17198
0.266,-0.05968,0,0,-0.37172,0,0,0.17198
0.267,-0.06005,0,0,-0.3708,0,0,0.17198
0.268,-0.06042,0,0,-0.36988,0,0,0.17198
0.269,-0.06079,0,0,-0.36895,0,0,0.17198
0.27,-0.06116,0,0,-0.36801,0,0,0.17198
0.271,-0.06152,0,0,-0.36707,0,0,0.17198
0.272,-0.06189,0,0,-0.36613,0,0,0.17198
0.273,-0.06225,0,0,-0.36518,0,0,0.17198
0.274,-0.06262,0,0,-0.36422,0,0,0.17198
0.275,-0.06298,0,0,-0.36326,0,0,0.17198
0.276,-0.06335,0,0,-0.3623,0,0,0.17198
0.277,-0.06371,0,0,-0.36132,0,0,0.17198
0.278,-0.06407,0,0,-0.36035,0,0,0.17198
0.279,-0.06443,0,0,-0.35937,0,0,0.17198
0.28,-0.06479,0,0,-0.35838,0,0,0.17198
0.281,-0.06515,0,0,-0.35739,0,0,0.17198
0.282,-0.0655,0,0,-0.3564,0,0,0.17198
0.283,-0.06586,0,0,-0.3554,0,0,0.17198
0.284,-0.06621,0,0,-0.35439,0,0,0.17198
0.285,-0.06657,0,0,-0.35338,0,0,0.17198
0.286,-0.06692,0,0,-0.35237,0,0,0.17198
0.287,-0.06727,0,0,-0.35135,0,0,0.17198
0.288,-0.06762,0,0,-0.35032,0,0,0.17198
0.289,-0.06797,0,0,-0.3493,0,0,0.17198
0.29,-0.06832,0,0,-0.34826,0,0,0.17198
0.291,-0.06867,0,0,-0.34722,0,0,0.17198
0.292,-0.06902,0,0,-0.34618,0,0,0.17198
0.293,-0.06936,0,0,-0.34513,0,0,0.17198
0.294,-0.06971,0,0,-0.34408,0,0,0.17198
0.295,-0.07005,0,0,-0.34303,0,0,0.17198
0.296,-0.07039,0,0,-0.34197,0,0,0.17198
0.297,-0.07073,0,0,-0.3409,0,0,0.17198
0.298,-0.07107,0,0,-0.33983,0,0,0.17198
0.299,-0.07141,0,0,-0.33876,0,0,0.17198
0.3,-0.07175,0,0,-0.33768,0,0,0.17198
0.301,-0.07209,0,0,-0.33659,0,0,0.17198
0.302,-0.07242,0,0,-0.33551,0,0,0.17198
0.303,-0.07276,0,0,-0.33442,0,0,0.17198
0.304,-0.07309,0,0,-0.33332,0,0,0.17198
0.305,-0.07343,0,0,-0.33222,0,0,0.17198
0.306,-0.07376,0,0,-0.33112,0,0,0.17198
0.307,-0.07409,0,0,-0.33001,0,0,0.17198
0.308,-0.07442,0,0,-0.32889,0,0,0.17198
0.309,-0.07475,0,0,-0.32778,0,0,0.17198
0.31,-0.07507,0,0,-0.32666,0,0,0.17198
0.311,-0.0754,0,0,-0.32553,0,0,0.17198
0.312,-0.07572,0,0,-0.3244,0,0,0.17198
0.313,-0.07605,0,0,-0.32327,0,0,0.17198
0.314,-0.07637,0,0,-0.32213,0,0,0.17198
0.315,-0.07669,0,0,-0.32099,0,0,0.17198
0.316,-0.07701,0,0,-0.31985,0,0,0.17198
0.317,-0.07733,0,0,-0.3187,0,0,0.17198
0.318,-0.07765,0,0,-0.31755,0,0,0.17198
0.319,-0.07797,0,0,-0.31639,0,0,0.17198
0.32,-0.07828,0,0,-0.31523,0,0,0.17198
0.321,-0.0786,0,0,-0.31407,0,0,0.17198
0.322,-0.07891,0,0,-0.3129,0,0,0.17198
0.323,-0.07922,0,0,-0.31173,0,0,0.17198
0.324,-0.07953,0,0,-0.31055,0,0,0.17198
0.325,-0.07984,0,0,-0.30937,0,0,0.17198
0.326,-0.08015,0,0,-0.30819,0,0,0.17198
0.327,-0.08046,0,0,-0.30701,0,0,0.17198
0.328,-0.08077,0,0,-0.30582,0,0,0.17198
0.329,-0.08107,0,0,-0.30462,0,0,0.17198
0.33,-0.08138,0,0,-0.30343,0,0,0.17198
0.331,-0.08168,0,0,-0.30223,0,0,0.17198
0.332,-0.08198,0,0,-0.30103,0,0,0.17198
0.333,-0.08228,0,0,-0.29982,0,0,0.17198
0.334,-0.08258,0,0,-0.29861,0,0,0.17198
0.335,-0.08288,0,0,-0.2974,0,0,0.17198
0.336,-0.08318,0,0,-0.29618,0,0,0.17198
0.337,-0.08347,0,0,-0.29496,0,0,0.17198
0.338,-0.08377,0,0,-0.29374,0,0,0.17198
0.339,-0.08406,0,0,-0.29252,0,0,0.17198
0.34,-0.08435,0,0,-0.29129,0,0,0.17198
0.341,-0.08464,0,0,-0.29006,0,0,0.17198
0.342,-0.08493,0,0,-0.28882,0,0,0.17198
0.343,-0.08522,0,0,-0.28758,0,0,0.17198
0.344,-0.08551,0,0,-0.28634,0,0,0.17198
0.345,-0.08579,0,0,-0.2851,0,0,0.17198
0.346,-0.08608,0,0,-0.28385,0,0,0.17198
0.347,-0.08636,0,0,-0.2826,0,0,0.17198
0.348,-0.08664,0,0,-0.28135,0,0,0.17198
0.349,-0.08692,0,0,-0.2801,0,0,0.17198
0.35,-0.0872,0,0,-0.27884,0,0,0.17198
0.351,-0.08748,0,0,-0.27758,0,0,0.17198
0.352,-0.08776,0,0,-0.27632,0,0,0.17198
0.353,-0.08803,0,0,-0.27505,0,0,0.17198
0.354,-0.08831,0,0,-0.27378,0,0,0.17198
0.355,-0.08858,0,0,-0.27251,0,0,0.17198
0.356,-0.08885,0,0,-0.27124,0,0,0.17198
0.357,-0.08912,0,0,-0.26996,0,0,0.17198
0.358,-0.08939,0,0,-0.26868,0,0,0.17198
0.359,-0.08966,0,0,-0.2674,0,0,0.17198
0.36,-0.08993,0,0,-0.26612,0,0,0.17198
0.361,-0.09019,0,0,-0.26483,0,0,0.17198
0.362,-0.09046,0,0,-0.26355,0,0,0.17198
0.363,-0.09072,0,0,-0.26226,0,0,0.17198
0.364,-0.09098,0,0,-0.26096,0,0,0.17198
0.365,-0.09124,0,0,-0.25967,0,0,0.17198
0.366,-0.0915,0,0,-0.25837,0,0,0.17198
0.367,-0.09176,0,0,-0.25707,0,0,0.17198
0.368,-0.09201,0,0,-0.25577,0,0,0.17198
0.369,-0.09227,0,0,-0.25447,0,0,0.17198
0.37,-0.09252,0,0,-0.25316,0,0,0.17198
0.371,-0.09278,0,0,-0.25186,0,0,0.17198
0.372,-0.09303,0,0,-0.25055,0,0,0.17198
0.373,-0.09328,0,0,-0.24924,0,0,0.17198
0.374,-0.09353,0,0,-0.24792,0,0,0.17198
0.375,-0.09377,0,0,-0.24661,0,0,0.17198
0.376,-0.09402,0,0,-0.24529,0,0,0.17198
0.377,-0.09426,0,0,-0.24397,0,0,0.17198
0.378,-0.09451,0,0,-0.24265,0,0,0.17198
0.379,-0.09475,0,0,-0.24133,0,0,0.17198
0.38,-0.09499,0,0,-0.24001,0,0,0.17198
0.381,-0.09523,0,0,-0.23868,0,0,0.17198
0.382,-0.09547,0,0,-0.23736,0,0,0.17198
0.383,-0.0957,0,0,-0.23603,0,0,0.17198
0.384,-0.09594,0,0,-0.2347,0,0,0.17198
0.385,-0.09617,0,0,-0.23337,0,0,0.17198
0.386,-0.09641,0,0,-0.23203,0,0,0.17198
0.387,-0.09664,0,0,-0.2307,0,0,0.17198
0.388,-0.09687,0,0,-0.22937,0,0,0.17198
0.389,-0.0971,0,0,-0.22803,0,0,0.17198
0.39,-0.09732,0,0,-0.22669,0,0,0.17198
0.391,-0.09755,0,0,-0.22535,0,0,0.17198
0.392,-0.09777,0,0,-0.22401,0,0,0.17198
0.393,-0.098,0,0,-0.22267,0,0,0.17198
0.394,-0.09822,0,0,-0.22133,0,0,0.17198
0.395,-0.09844,0,0,-0.21998,0,0,0.17198
0.396,-0.09866,0,0,-0.21864,0,0,0.17198
0.397,-0.09888,0,0,-0.21729,0,0,0.17198
0.398,-0.09909,0,0,-0.21594,0,0,0.17198
0.399,-0.09931,0,0,-0.2146,0,0,0.17198
0.4,-0.09952,0,0,-0.21325,0,0,0.17198
0.401,-0.09973,0,0,-0.2119,0,0,0.17198
0.402,-0.09995,0,0,-0.21055,0,0,0.17198
0.403,-0.10016,0,0,-0.2092,0,0,0.17198
0.404,-0.10036,0,0,-0.20784,0,0,0.17198
0.405,-0.10057,0,0,-0.20649,0,0,0.17198
0.406,-0.10078,0,0,-0.20514,0,0,0.17198
0.407,-0.10098,0,0,-0.20378,0,0,0.17198
0.408,-0.10119,0,0,-0.20243,0,0,0.17198
0.409,-0.10139,0,0,-0.20107,0,0,0.17198
0.41,-0.10159,0,0,-0.19972,0,0,0.17198
0.411,-0.10179,0,0,-0.19836,0,0,0.17198
0.412,-0.10198,0,0,-0.19701,0,0,0.17198
0.413,-0.10218,0,0,-0.19565,0,0,0.17198
0.414,-0.10238,0,0,-0.19429,0,0,0.17198
0.415,-0.10257,0,0,-0.19293,0,0,0.17198
0.416,-0.10276,0,0,-0.19157,0,0,0.17198
0.417,-0.10295,0,0,-0.19022,0,0,0.17198
0.418,-0.10314,0,0,-0.18886,0,0,0.17198
0.419,-0.10333,0,0,-0.1875,0,0,0.17198
0.42,-0.10352,0,0,-0.18614,0,0,0.17198
0.421,-0.1037,0,0,-0.18478,0,0,0.17198
0.422,-0.10389,0,0,-0.18342,0,0,0.17198
0.423,-0.10407,0,0,-0.18206,0,0,0.17198
0.424,-0.10425,0,0,-0.1807,0,0,0.17198
0.425,-0.10443,0,0,-0.17934,0,0,0.17198
0.426,-0.10461,0,0,-0.17799,0,0,0.17198
0.427,-0.10479,0,0,-0.17663,0,0,0.17198
0.428,-0.10496,0,0,-0.17527,0,0,0.17198
0.429,-0.10514,0,0,-0.17391,0,0,0.17198
0.43,-0.10531,0,0,-0.17255,0,0,0.17198
0.431,-0.10548,0,0,-0.17119,0,0,0.17198
0.432,-0.10565,0,0,-0.16983,0,0,0.17198
0.433,-0.10582,0,0,-0.16848,0,0,0.17198
0.434,-0.10599,0,0,-0.16712,0,0,0.17198
0.435,-0.10616,0,0,-0.16576,0,0,0.17198
0.436,-0.10632,0,0,-0.16441,0,0,0.17198
0.437,-0.10648,0,0,-0.16305,0,0,0.17198
0.438,-0.10665,0,0,-0.1617,0,0,0.17198
0.439,-0.10681,0,0,-0.16034,0,0,0.17198
0.44,-0.10697,0,0,-0.15899,0,0,0.17198
0.441,-0.10713,0,0,-0.15763,0,0,0.17198
0.442,-0.10728,0,0,-0.15628,0,0,0.17198
0.443,-0.10744,0,0,-0.15493,0,0,0.17198
0.444,-0.10759,0,0,-0.15358,0,0,0.17198
0.445,-0.10775,0,0,-0.15223,0,0,0.17198
0.446,-0.1079,0,0,-0.15088,0,0,0.17198
0.447,-0.10805,0,0,-0.14953,0,0,0.17198
0.448,-0.1082,0,0,-0.14818,0,0,0.17198
0.449,-0.10834,0,0,-0.14683,0,0,0.17198
0.45,-0.10849,0,0,-0.14549,0,0,0.17198
0.451,-0.10863,0,0,-0.14414,0,0,0.17198
0.452,-0.10878,0,0,-0.1428,0,0,0.17198
0.453,-0.10892,0,0,-0.14146,0,0,0.17198
0.454,-0.10906,0,0,-0.14012,0,0,0.17198
0.455,-0.1092,0,0,-0.13877,0,0,0.17198
0.456,-0.10934,0,0,-0.13744,0,0,0.17198
0.457,-0.10948,0,0,-0.1361,0,0,0.17198
0.458,-0.10961,0,0,-0.13476,0,0,0.17198
0.459,-0.10975,0,0,-0.13342,0,0,0.17198
0.46,-0.10988,0,0,-0.13209,0,0,0.17198
0.461,-0.11001,0,0,-0.13076,0,0,0.17198
0.462,-0.11014,0,0,-0.12943,0,0,0.17198
0.463,-0.11027,0,0,-0.1281,0,0,0.17198
0.464,-0.1104,0,0,-0.12677,0,0,0.17198
0.465,-0.11052,0,0,-0.12544,0,0,0.17198
0.466,-0.11065,0,0,-0.12412,0,0,0.17198
0.467,-0.11077,0,0,-0.12279,0,0,0.17198
0.468,-0.11089,0,0,-0.12147,0,0,0.17198
0.469,-0.11101,0,0,-0.12015,0,0,0.17198
0.47,-0.11113,0,0,-0.11883,0,0,0.17198
0.471,-0.11125,0,0,-0.11751,0,0,0.17198
0.472,-0.11137,0,0,-0.1162,0,0,0.17198
0.473,-0.11148,0,0,-0.11488,0,0,0.17198
0.474,-0.1116,0,0,-0.11357,0,0,0.17198
0.475,-0.11171,0,0,-0.11226,0,0,0.17198
0.476,-0.11182,0,0,-0.11095,0,0,0.17198
0.477,-0.11193,0,0,-0.10965,0,0,0.17198
0.478,-0.11204,0,0,-0.10834,0,0,0.17198
0.479,-0.11215,0,0,-0.10704,0,0,0.17198
0.48,-0.11225,0,0,-0.10574,0,0,0.17198
0.481,-0.11236,0,0,-0.10444,0,0,0.17198
0.482,-0.11246,0,0,-0.10315,0,0,0.17198
0.483,-0.11257,0,0,-0.10185,0,0,0.17198
0.484,-0.11267,0,0,-0.10056,0,0,0.17198
